sample_id,reference,file_type,s3_path
HG03471,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03471/variant_calls/CHM13v2/merged/HG03471.CHM13v2.autosomes.merged.vcf.gz
HG03471,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03471/variant_calls/CHM13v2/merged/HG03471.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03471,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03471/variant_calls/GRCh38_no_alt/merged/HG03471.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03471,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03471/variant_calls/GRCh38_no_alt/merged/HG03471.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03486,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03486/variant_calls/CHM13v2/merged/HG03486.CHM13v2.autosomes.merged.vcf.gz
HG03486,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03486/variant_calls/CHM13v2/merged/HG03486.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03486,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03486/variant_calls/GRCh38_no_alt/merged/HG03486.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03486,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03486/variant_calls/GRCh38_no_alt/merged/HG03486.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03516,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03516/variant_calls/CHM13v2/merged/HG03516.CHM13v2.autosomes.merged.vcf.gz
HG03516,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03516/variant_calls/CHM13v2/merged/HG03516.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03516,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03516/variant_calls/GRCh38_no_alt/merged/HG03516.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03516,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03516/variant_calls/GRCh38_no_alt/merged/HG03516.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03521,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03521/variant_calls/CHM13v2/merged/HG03521.CHM13v2.autosomes.merged.vcf.gz
HG03521,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03521/variant_calls/CHM13v2/merged/HG03521.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03521,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03521/variant_calls/GRCh38_no_alt/merged/HG03521.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03521,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03521/variant_calls/GRCh38_no_alt/merged/HG03521.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03540,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03540/variant_calls/CHM13v2/merged/HG03540.CHM13v2.autosomes.merged.vcf.gz
HG03540,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03540/variant_calls/CHM13v2/merged/HG03540.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03540,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03540/variant_calls/GRCh38_no_alt/merged/HG03540.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03540,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03540/variant_calls/GRCh38_no_alt/merged/HG03540.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03579,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03579/variant_calls/CHM13v2/merged/HG03579.CHM13v2.autosomes.merged.vcf.gz
HG03579,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03579/variant_calls/CHM13v2/merged/HG03579.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03579,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03579/variant_calls/GRCh38_no_alt/merged/HG03579.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03579,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03579/variant_calls/GRCh38_no_alt/merged/HG03579.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03583,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03583/variant_calls/CHM13v2/merged/HG03583.CHM13v2.autosomes.merged.vcf.gz
HG03583,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03583/variant_calls/CHM13v2/merged/HG03583.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03583,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03583/variant_calls/GRCh38_no_alt/merged/HG03583.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03583,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03583/variant_calls/GRCh38_no_alt/merged/HG03583.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03654,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03654/variant_calls/CHM13v2/merged/HG03654.CHM13v2.autosomes.merged.vcf.gz
HG03654,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03654/variant_calls/CHM13v2/merged/HG03654.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03654,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03654/variant_calls/GRCh38_no_alt/merged/HG03654.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03654,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03654/variant_calls/GRCh38_no_alt/merged/HG03654.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03669,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03669/variant_calls/CHM13v2/merged/HG03669.CHM13v2.autosomes.merged.vcf.gz
HG03669,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03669/variant_calls/CHM13v2/merged/HG03669.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03669,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03669/variant_calls/GRCh38_no_alt/merged/HG03669.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03669,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03669/variant_calls/GRCh38_no_alt/merged/HG03669.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03688,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03688/variant_calls/CHM13v2/merged/HG03688.CHM13v2.autosomes.merged.vcf.gz
HG03688,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03688/variant_calls/CHM13v2/merged/HG03688.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03688,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03688/variant_calls/GRCh38_no_alt/merged/HG03688.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03688,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03688/variant_calls/GRCh38_no_alt/merged/HG03688.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03704,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03704/variant_calls/CHM13v2/merged/HG03704.CHM13v2.autosomes.merged.vcf.gz
HG03704,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03704/variant_calls/CHM13v2/merged/HG03704.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03704,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03704/variant_calls/GRCh38_no_alt/merged/HG03704.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03704,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03704/variant_calls/GRCh38_no_alt/merged/HG03704.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03710,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03710/variant_calls/CHM13v2/merged/HG03710.CHM13v2.autosomes.merged.vcf.gz
HG03710,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03710/variant_calls/CHM13v2/merged/HG03710.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03710,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03710/variant_calls/GRCh38_no_alt/merged/HG03710.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03710,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03710/variant_calls/GRCh38_no_alt/merged/HG03710.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03742,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03742/variant_calls/CHM13v2/merged/HG03742.CHM13v2.autosomes.merged.vcf.gz
HG03742,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03742/variant_calls/CHM13v2/merged/HG03742.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03742,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03742/variant_calls/GRCh38_no_alt/merged/HG03742.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03742,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03742/variant_calls/GRCh38_no_alt/merged/HG03742.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03784,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03784/variant_calls/CHM13v2/merged/HG03784.CHM13v2.autosomes.merged.vcf.gz
HG03784,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03784/variant_calls/CHM13v2/merged/HG03784.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03784,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03784/variant_calls/GRCh38_no_alt/merged/HG03784.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03784,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03784/variant_calls/GRCh38_no_alt/merged/HG03784.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03804,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03804/variant_calls/CHM13v2/merged/HG03804.CHM13v2.autosomes.merged.vcf.gz
HG03804,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03804/variant_calls/CHM13v2/merged/HG03804.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03804,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03804/variant_calls/GRCh38_no_alt/merged/HG03804.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03804,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03804/variant_calls/GRCh38_no_alt/merged/HG03804.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03816,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03816/variant_calls/CHM13v2/merged/HG03816.CHM13v2.autosomes.merged.vcf.gz
HG03816,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03816/variant_calls/CHM13v2/merged/HG03816.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03816,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03816/variant_calls/GRCh38_no_alt/merged/HG03816.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03816,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03816/variant_calls/GRCh38_no_alt/merged/HG03816.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03831,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03831/variant_calls/CHM13v2/merged/HG03831.CHM13v2.autosomes.merged.vcf.gz
HG03831,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03831/variant_calls/CHM13v2/merged/HG03831.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03831,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03831/variant_calls/GRCh38_no_alt/merged/HG03831.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03831,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03831/variant_calls/GRCh38_no_alt/merged/HG03831.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03834,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03834/variant_calls/CHM13v2/merged/HG03834.CHM13v2.autosomes.merged.vcf.gz
HG03834,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03834/variant_calls/CHM13v2/merged/HG03834.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03834,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03834/variant_calls/GRCh38_no_alt/merged/HG03834.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03834,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03834/variant_calls/GRCh38_no_alt/merged/HG03834.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03874,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03874/variant_calls/CHM13v2/merged/HG03874.CHM13v2.autosomes.merged.vcf.gz
HG03874,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03874/variant_calls/CHM13v2/merged/HG03874.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03874,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03874/variant_calls/GRCh38_no_alt/merged/HG03874.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03874,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03874/variant_calls/GRCh38_no_alt/merged/HG03874.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03927,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03927/variant_calls/CHM13v2/merged/HG03927.CHM13v2.autosomes.merged.vcf.gz
HG03927,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03927/variant_calls/CHM13v2/merged/HG03927.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03927,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03927/variant_calls/GRCh38_no_alt/merged/HG03927.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03927,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03927/variant_calls/GRCh38_no_alt/merged/HG03927.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG03942,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03942/variant_calls/CHM13v2/merged/HG03942.CHM13v2.autosomes.merged.vcf.gz
HG03942,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03942/variant_calls/CHM13v2/merged/HG03942.CHM13v2.autosomes.merged.vcf.gz.tbi
HG03942,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03942/variant_calls/GRCh38_no_alt/merged/HG03942.GRCh38_no_alt.autosomes.merged.vcf.gz
HG03942,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG03942/variant_calls/GRCh38_no_alt/merged/HG03942.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG04115,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04115/variant_calls/CHM13v2/merged/HG04115.CHM13v2.autosomes.merged.vcf.gz
HG04115,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04115/variant_calls/CHM13v2/merged/HG04115.CHM13v2.autosomes.merged.vcf.gz.tbi
HG04115,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04115/variant_calls/GRCh38_no_alt/merged/HG04115.GRCh38_no_alt.autosomes.merged.vcf.gz
HG04115,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04115/variant_calls/GRCh38_no_alt/merged/HG04115.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG04157,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04157/variant_calls/CHM13v2/merged/HG04157.CHM13v2.autosomes.merged.vcf.gz
HG04157,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04157/variant_calls/CHM13v2/merged/HG04157.CHM13v2.autosomes.merged.vcf.gz.tbi
HG04157,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04157/variant_calls/GRCh38_no_alt/merged/HG04157.GRCh38_no_alt.autosomes.merged.vcf.gz
HG04157,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04157/variant_calls/GRCh38_no_alt/merged/HG04157.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG04160,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04160/variant_calls/CHM13v2/merged/HG04160.CHM13v2.autosomes.merged.vcf.gz
HG04160,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04160/variant_calls/CHM13v2/merged/HG04160.CHM13v2.autosomes.merged.vcf.gz.tbi
HG04160,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04160/variant_calls/GRCh38_no_alt/merged/HG04160.GRCh38_no_alt.autosomes.merged.vcf.gz
HG04160,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04160/variant_calls/GRCh38_no_alt/merged/HG04160.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG04184,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04184/variant_calls/CHM13v2/merged/HG04184.CHM13v2.autosomes.merged.vcf.gz
HG04184,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04184/variant_calls/CHM13v2/merged/HG04184.CHM13v2.autosomes.merged.vcf.gz.tbi
HG04184,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04184/variant_calls/GRCh38_no_alt/merged/HG04184.GRCh38_no_alt.autosomes.merged.vcf.gz
HG04184,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG04184/variant_calls/GRCh38_no_alt/merged/HG04184.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
